index,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20,Q21,Q22,Q23,Q24,Q25,Q26,country,introelapse,testelapse,surveyelapse,TIPI1,TIPI2,TIPI3,TIPI4,TIPI5,TIPI6,TIPI7,TIPI8,TIPI9,TIPI10,VCL1,VCL2,VCL3,VCL4,VCL5,VCL6,VCL7,VCL8,VCL9,VCL10,VCL11,VCL12,VCL13,VCL14,VCL15,VCL16,education,urban,gender,engnat,age,hand,religion,orientation,voted,married,familysize,ASD,nerdiness
1695,4.0,4.0,5.0,4.0,5.0,2.0,4.0,4.0,3.0,5.0,3.0,2.0,2.0,3.0,2.0,5.0,5.0,4.0,5.0,3.0,1.0,1.0,4.0,4.0,4.0,2.0,CAN,1,71,112,2.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,3.0,2,1.0,1.0,27,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1
1696,5.0,4.0,4.0,4.0,4.0,2.0,5.0,4.0,3.0,5.0,4.0,5.0,2.0,3.0,4.0,3.0,4.0,4.0,5.0,1.0,1.0,1.0,2.0,5.0,4.0,4.0,CAN,1,122,166,3.0,4.0,3.0,2.0,5.0,4.0,4.0,3.0,5.0,1.0,1,1,0,1,1,0,0,1,1,1,1,0,1,1,1,1,2.0,2,1.0,2.0,24,1.0,1.0,1.0,2.0,1.0,3.0,2.0,0
1697,2.0,4.0,3.0,1.0,1.0,2.0,4.0,1.0,5.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,5.0,1.0,5.0,2.0,2.0,1.0,3.0,1.0,4.0,1.0,,2,204,239,4.0,3.0,3.0,1.0,4.0,3.0,3.0,4.0,4.0,,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,2.0,1,1.0,1.0,15,1.0,,1.0,2.0,1.0,5.0,2.0,0
1698,3.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,5.0,2.0,4.0,4.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,4.0,2.0,5.0,5.0,3.0,3.0,USA,2,65,97,3.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,1,1,0,1,1,0,0,0,0,1,1,0,1,1,1,1,2.0,2,1.0,1.0,19,2.0,1.0,1.0,1.0,1.0,4.0,1.0,0
1699,4.0,5.0,4.0,2.0,3.0,5.0,5.0,5.0,5.0,3.0,5.0,4.0,3.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,1.0,4.0,3.0,3.0,2.0,USA,8,113,245,4.0,3.0,3.0,4.0,4.0,1.0,5.0,5.0,1.0,1.0,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,2.0,1,2.0,1.0,18,1.0,6.0,2.0,2.0,1.0,3.0,2.0,1
1700,5.0,3.0,5.0,4.0,4.0,3.0,5.0,5.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,4.0,3.0,1.0,2.0,2.0,5.0,3.0,5.0,USA,20,117,203,2.0,2.0,3.0,3.0,3.0,3.0,5.0,3.0,3.0,1.0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,1,3.0,2,1.0,1.0,23,1.0,6.0,1.0,2.0,1.0,2.0,2.0,1
1701,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,NZL,2,86,133,2.0,4.0,5.0,4.0,3.0,5.0,3.0,2.0,3.0,2.0,1,1,0,1,1,0,0,1,1,1,0,0,1,1,1,1,2.0,2,1.0,1.0,17,1.0,2.0,3.0,2.0,1.0,,2.0,1
1702,5.0,5.0,3.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,3.0,1.0,3.0,5.0,5.0,5.0,CAN,1,1694,15166994,1.0,1.0,5.0,2.0,5.0,5.0,5.0,1.0,3.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2.0,3,1.0,2.0,19,1.0,4.0,5.0,2.0,1.0,2.0,2.0,1
1703,4.0,4.0,4.0,4.0,2.0,5.0,4.0,3.0,4.0,4.0,5.0,3.0,3.0,4.0,1.0,4.0,4.0,4.0,5.0,4.0,2.0,1.0,5.0,5.0,2.0,4.0,USA,10,130,116,4.0,5.0,3.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,3.0,2,1.0,1.0,22,1.0,2.0,1.0,2.0,1.0,5.0,2.0,1
1704,3.0,3.0,5.0,3.0,1.0,5.0,1.0,5.0,5.0,5.0,1.0,1.0,5.0,1.0,3.0,1.0,5.0,5.0,1.0,5.0,5.0,1.0,5.0,5.0,1.0,1.0,USA,13,93,161,2.0,5.0,5.0,5.0,3.0,3.0,2.0,1.0,2.0,1.0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,0,1,2.0,1,2.0,1.0,17,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1
1705,4.0,5.0,5.0,4.0,4.0,3.0,4.0,5.0,3.0,3.0,5.0,4.0,3.0,2.0,5.0,2.0,5.0,3.0,5.0,3.0,1.0,1.0,1.0,5.0,4.0,4.0,USA,4,147,189,5.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,1.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1,1.0,1.0,17,1.0,2.0,,2.0,1.0,2.0,2.0,1
1706,1.0,4.0,1.0,1.0,3.0,1.0,4.0,3.0,3.0,3.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,5.0,3.0,1.0,1.0,3.0,5.0,5.0,5.0,USA,2,137,469,3.0,3.0,5.0,1.0,3.0,3.0,3.0,2.0,5.0,2.0,1,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,2.0,3,1.0,1.0,30,1.0,4.0,1.0,1.0,2.0,3.0,2.0,0
1707,3.0,5.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,5.0,3.0,5.0,4.0,3.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,3.0,1.0,5.0,USA,28,56,89,1.0,2.0,3.0,3.0,3.0,3.0,5.0,3.0,3.0,1.0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,3.0,2,2.0,1.0,27,1.0,7.0,4.0,1.0,1.0,3.0,2.0,0
1708,3.0,4.0,4.0,2.0,4.0,5.0,5.0,1.0,3.0,4.0,1.0,5.0,4.0,3.0,1.0,1.0,3.0,5.0,1.0,5.0,4.0,1.0,1.0,5.0,4.0,4.0,GBR,3,102,206,4.0,3.0,2.0,2.0,5.0,3.0,3.0,3.0,3.0,2.0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,4.0,3,2.0,1.0,52,1.0,2.0,1.0,1.0,2.0,5.0,2.0,0
1709,4.0,5.0,5.0,3.0,5.0,3.0,5.0,5.0,4.0,3.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,3.0,4.0,5.0,3.0,4.0,USA,32,123,314,1.0,3.0,4.0,3.0,3.0,5.0,4.0,3.0,3.0,1.0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,2.0,1,1.0,1.0,45,1.0,7.0,1.0,1.0,2.0,3.0,2.0,1
1710,4.0,5.0,3.0,5.0,3.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,5.0,4.0,5.0,4.0,5.0,5.0,1.0,5.0,3.0,5.0,BRA,4,82,146,1.0,3.0,4.0,5.0,4.0,5.0,1.0,3.0,1.0,1.0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,,3,1.0,2.0,26,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1
1711,4.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,2.0,5.0,5.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,1.0,4.0,4.0,2.0,4.0,USA,55,50,104,1.0,3.0,2.0,3.0,4.0,5.0,2.0,4.0,2.0,1.0,1,1,1,1,1,0,1,0,0,1,0,1,0,1,1,1,2.0,2,2.0,1.0,18,3.0,6.0,1.0,1.0,1.0,3.0,2.0,0
1712,5.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,3.0,4.0,5.0,4.0,3.0,4.0,3.0,3.0,1.0,2.0,4.0,5.0,4.0,5.0,USA,18,73,115,3.0,4.0,3.0,3.0,4.0,3.0,5.0,2.0,4.0,1.0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,2.0,2,2.0,1.0,41,2.0,1.0,2.0,1.0,3.0,2.0,2.0,1
1713,5.0,2.0,3.0,4.0,5.0,3.0,5.0,1.0,5.0,4.0,1.0,5.0,3.0,4.0,1.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,USA,16,72,153,3.0,3.0,5.0,1.0,5.0,4.0,5.0,1.0,4.0,2.0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,4.0,1,1.0,1.0,67,3.0,5.0,1.0,1.0,2.0,5.0,2.0,0
1714,3.0,5.0,2.0,4.0,4.0,3.0,5.0,5.0,5.0,2.0,5.0,5.0,4.0,2.0,4.0,1.0,3.0,5.0,2.0,5.0,2.0,4.0,5.0,5.0,4.0,5.0,BRA,27,91,176,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,1.0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,4.0,3,1.0,2.0,36,1.0,4.0,1.0,2.0,2.0,3.0,2.0,1
1715,5.0,5.0,4.0,5.0,2.0,2.0,5.0,5.0,3.0,4.0,5.0,5.0,5.0,4.0,2.0,4.0,5.0,1.0,5.0,5.0,2.0,1.0,4.0,5.0,3.0,4.0,CAN,4,124,71,1.0,2.0,5.0,4.0,3.0,5.0,2.0,1.0,3.0,3.0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,2.0,3,2.0,1.0,22,1.0,2.0,1.0,2.0,1.0,3.0,2.0,0
1716,4.0,4.0,5.0,5.0,4.0,5.0,5.0,2.0,4.0,5.0,4.0,5.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,4.0,2.0,1.0,2.0,5.0,3.0,5.0,USA,7,140,102,4.0,2.0,5.0,3.0,4.0,4.0,4.0,2.0,3.0,3.0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,3.0,3,2.0,2.0,21,1.0,4.0,1.0,1.0,1.0,2.0,2.0,0
1717,5.0,1.0,4.0,3.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,CAN,194,111,131,3.0,3.0,3.0,5.0,3.0,4.0,4.0,3.0,3.0,1.0,1,1,0,1,1,0,0,0,0,1,1,0,1,1,1,1,1.0,1,3.0,1.0,22,1.0,,5.0,1.0,1.0,1.0,2.0,0
1718,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,2.0,5.0,5.0,5.0,5.0,USA,25,675,227,1.0,4.0,3.0,3.0,4.0,4.0,3.0,5.0,1.0,1.0,1,1,0,1,1,0,0,0,1,1,0,0,0,1,1,1,2.0,2,2.0,1.0,17,1.0,1.0,5.0,2.0,1.0,3.0,2.0,1
1719,2.0,5.0,3.0,2.0,2.0,1.0,5.0,3.0,3.0,2.0,1.0,4.0,1.0,3.0,2.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,3.0,4.0,2.0,AUS,6,112,184,4.0,3.0,4.0,2.0,5.0,3.0,3.0,3.0,3.0,3.0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,2.0,2,1.0,1.0,26,1.0,2.0,1.0,2.0,1.0,2.0,2.0,0
1720,4.0,5.0,5.0,4.0,4.0,3.0,4.0,4.0,2.0,3.0,2.0,5.0,5.0,2.0,4.0,4.0,2.0,2.0,4.0,3.0,1.0,4.0,4.0,4.0,2.0,2.0,NZL,2,79,129,2.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,2.0,2,2.0,1.0,18,1.0,2.0,3.0,1.0,1.0,3.0,2.0,0
1721,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,4.0,4.0,3.0,2.0,1.0,1.0,3.0,2.0,4.0,4.0,2.0,3.0,4.0,USA,9,55,100,1.0,3.0,3.0,5.0,3.0,5.0,3.0,3.0,3.0,3.0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,3.0,2,2.0,1.0,22,1.0,1.0,1.0,2.0,1.0,2.0,2.0,0
1722,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0,3.0,5.0,5.0,3.0,5.0,4.0,5.0,5.0,USA,21,151,193,2.0,2.0,4.0,5.0,3.0,4.0,5.0,3.0,3.0,3.0,0,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,2.0,1,2.0,1.0,17,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1
1723,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,3.0,3.0,5.0,5.0,5.0,5.0,2.0,3.0,4.0,4.0,3.0,5.0,MEX,8,91,176,1.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,2.0,3.0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1.0,3,1.0,2.0,16,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1
1724,2.0,4.0,1.0,2.0,3.0,2.0,5.0,3.0,2.0,3.0,5.0,4.0,4.0,4.0,4.0,2.0,1.0,5.0,5.0,2.0,1.0,1.0,5.0,4.0,4.0,4.0,CAN,12,119,174,3.0,1.0,3.0,1.0,4.0,3.0,5.0,2.0,5.0,3.0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,4.0,1,1.0,1.0,26,1.0,7.0,1.0,2.0,1.0,2.0,2.0,1
1725,1.0,1.0,4.0,2.0,2.0,5.0,3.0,3.0,5.0,4.0,1.0,2.0,4.0,5.0,1.0,4.0,3.0,4.0,1.0,4.0,1.0,4.0,5.0,3.0,2.0,5.0,USA,2,85,109,1.0,3.0,3.0,2.0,5.0,5.0,3.0,1.0,4.0,3.0,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,3.0,2,2.0,1.0,64,1.0,6.0,1.0,1.0,2.0,5.0,2.0,1
1726,4.0,4.0,5.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,USA,17,68,133,2.0,1.0,2.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,2.0,2,2.0,1.0,20,1.0,12.0,4.0,1.0,1.0,2.0,2.0,1
1727,5.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,3.0,4.0,3.0,5.0,2.0,5.0,3.0,4.0,5.0,5.0,3.0,5.0,4.0,2.0,3.0,5.0,5.0,4.0,USA,12,152,172,1.0,3.0,3.0,4.0,3.0,2.0,1.0,4.0,3.0,2.0,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,1,1.0,3,1.0,1.0,14,1.0,2.0,3.0,2.0,1.0,3.0,2.0,1
1728,3.0,4.0,5.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,3.0,3.0,2.0,3.0,3.0,4.0,4.0,PHL,1157,127,102,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,3,1.0,1.0,22,2.0,1.0,2.0,1.0,1.0,7.0,2.0,0
1729,4.0,5.0,4.0,4.0,4.0,4.0,4.0,1.0,3.0,5.0,1.0,5.0,1.0,2.0,4.0,1.0,1.0,5.0,4.0,2.0,5.0,1.0,3.0,3.0,4.0,4.0,ISR,29,137,175,3.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,1.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,3.0,2,2.0,2.0,35,1.0,9.0,1.0,1.0,1.0,3.0,2.0,0
1730,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,3.0,5.0,5.0,5.0,4.0,2.0,4.0,5.0,3.0,4.0,4.0,5.0,5.0,5.0,2.0,5.0,USA,88,119,194,1.0,3.0,3.0,3.0,5.0,4.0,3.0,3.0,4.0,2.0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,2.0,2,1.0,1.0,19,1.0,2.0,2.0,2.0,1.0,4.0,2.0,1
1731,3.0,4.0,5.0,3.0,1.0,4.0,3.0,4.0,1.0,5.0,1.0,4.0,3.0,1.0,4.0,2.0,4.0,1.0,4.0,2.0,5.0,1.0,3.0,2.0,4.0,2.0,ESP,15,130,242,2.0,4.0,3.0,5.0,3.0,3.0,4.0,1.0,2.0,1.0,1,1,0,1,1,0,0,0,0,1,1,0,1,1,1,1,,3,2.0,2.0,23,1.0,2.0,3.0,1.0,1.0,2.0,,1
1732,5.0,5.0,4.0,3.0,5.0,1.0,4.0,2.0,2.0,3.0,1.0,5.0,1.0,3.0,1.0,4.0,2.0,5.0,4.0,1.0,1.0,1.0,2.0,5.0,5.0,2.0,MYS,23,131,203,3.0,3.0,4.0,1.0,4.0,5.0,3.0,3.0,5.0,3.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,,3,1.0,2.0,24,1.0,6.0,1.0,1.0,1.0,6.0,2.0,0
1733,2.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,5.0,5.0,,5.0,5.0,2.0,1.0,3.0,4.0,3.0,1.0,4.0,1.0,1.0,5.0,5.0,5.0,5.0,NZL,4,84,146,3.0,3.0,5.0,3.0,4.0,5.0,3.0,1.0,3.0,2.0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,4.0,1,2.0,1.0,53,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1
1734,1.0,2.0,3.0,1.0,2.0,1.0,4.0,4.0,2.0,4.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,5.0,1.0,2.0,1.0,1.0,5.0,2.0,1.0,4.0,USA,5,197,271,3.0,1.0,5.0,1.0,3.0,3.0,5.0,1.0,5.0,1.0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,4.0,3,1.0,1.0,59,1.0,4.0,1.0,2.0,2.0,6.0,2.0,0
1735,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,3.0,1.0,4.0,5.0,5.0,2.0,5.0,5.0,1.0,4.0,5.0,5.0,3.0,5.0,5.0,1.0,5.0,USA,167,229,283,2.0,3.0,3.0,5.0,4.0,5.0,2.0,4.0,4.0,1.0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,2.0,1,2.0,2.0,18,1.0,10.0,4.0,2.0,1.0,1.0,2.0,1
1736,4.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,2.0,4.0,3.0,3.0,5.0,4.0,3.0,2.0,4.0,5.0,4.0,4.0,4.0,DEU,1870,118,128,2.0,3.0,4.0,3.0,5.0,3.0,4.0,3.0,3.0,3.0,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,3.0,3,2.0,2.0,28,1.0,12.0,2.0,1.0,1.0,2.0,2.0,0
1737,3.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,2.0,4.0,5.0,2.0,3.0,3.0,1.0,5.0,3.0,2.0,4.0,USA,33,151,256,2.0,3.0,3.0,3.0,3.0,5.0,3.0,4.0,3.0,1.0,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,2.0,1,2.0,1.0,16,1.0,1.0,1.0,2.0,1.0,2.0,2.0,0
1738,5.0,5.0,5.0,5.0,4.0,2.0,4.0,5.0,2.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,3.0,5.0,4.0,1.0,2.0,3.0,3.0,3.0,3.0,PHL,289,77,100,2.0,3.0,3.0,3.0,3.0,5.0,4.0,3.0,3.0,2.0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,2.0,2,2.0,2.0,17,1.0,1.0,5.0,2.0,1.0,3.0,2.0,0
1739,4.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,2.0,4.0,4.0,5.0,5.0,5.0,3.0,5.0,CAN,2,68,121,3.0,4.0,4.0,4.0,5.0,3.0,3.0,3.0,3.0,4.0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2.0,3,3.0,2.0,123,1.0,2.0,4.0,2.0,1.0,3.0,2.0,0
1740,4.0,4.0,4.0,4.0,2.0,2.0,2.0,5.0,1.0,3.0,1.0,2.0,5.0,3.0,3.0,3.0,3.0,2.0,4.0,2.0,4.0,4.0,5.0,4.0,3.0,3.0,IDN,18,96,162,3.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,1,4.0,3,2.0,2.0,24,1.0,10.0,1.0,2.0,1.0,3.0,2.0,0
1741,4.0,5.0,4.0,5.0,5.0,2.0,5.0,4.0,4.0,4.0,2.0,5.0,4.0,4.0,3.0,3.0,3.0,5.0,4.0,3.0,2.0,2.0,3.0,5.0,5.0,3.0,USA,24,187,168,4.0,4.0,4.0,3.0,4.0,3.0,2.0,2.0,3.0,1.0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,2.0,1,1.0,1.0,21,1.0,9.0,1.0,2.0,1.0,3.0,2.0,1
1742,4.0,5.0,5.0,4.0,1.0,5.0,1.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,3.0,3.0,5.0,4.0,3.0,1.0,5.0,4.0,1.0,5.0,GBR,4,140,222,3.0,4.0,3.0,1.0,4.0,3.0,3.0,3.0,3.0,2.0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,3.0,2,3.0,1.0,17,1.0,,2.0,2.0,1.0,3.0,2.0,0
1743,3.0,2.0,2.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,5.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,5.0,5.0,1.0,1.0,4.0,4.0,2.0,4.0,USA,4,126,225,3.0,4.0,4.0,3.0,3.0,4.0,5.0,3.0,4.0,3.0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1.0,2,1.0,1.0,14,1.0,2.0,1.0,2.0,1.0,6.0,2.0,0
1744,3.0,5.0,4.0,3.0,5.0,4.0,5.0,3.0,5.0,5.0,1.0,5.0,5.0,5.0,1.0,5.0,3.0,5.0,3.0,5.0,1.0,4.0,5.0,5.0,4.0,5.0,USA,27,85,187,2.0,2.0,4.0,1.0,5.0,4.0,5.0,3.0,5.0,2.0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,3.0,1,2.0,1.0,57,3.0,2.0,1.0,1.0,3.0,2.0,2.0,1
1745,5.0,3.0,5.0,3.0,4.0,5.0,2.0,2.0,3.0,5.0,1.0,2.0,3.0,1.0,1.0,3.0,5.0,4.0,1.0,1.0,2.0,4.0,4.0,5.0,3.0,5.0,MYS,36,164,233,3.0,3.0,4.0,5.0,4.0,5.0,5.0,3.0,3.0,2.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,2.0,2,1.0,2.0,19,1.0,10.0,3.0,2.0,1.0,3.0,2.0,1
1746,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,3.0,5.0,4.0,1.0,3.0,4.0,5.0,5.0,4.0,CAN,2,105,231,3.0,3.0,3.0,3.0,3.0,5.0,3.0,1.0,3.0,1.0,1,1,0,1,1,1,0,0,0,1,0,0,1,1,1,1,2.0,2,3.0,1.0,24,1.0,12.0,4.0,2.0,1.0,2.0,2.0,1
1747,3.0,3.0,2.0,2.0,3.0,4.0,2.0,5.0,5.0,5.0,1.0,3.0,4.0,4.0,2.0,4.0,5.0,5.0,1.0,4.0,5.0,2.0,5.0,5.0,2.0,5.0,CAN,2,230,872,2.0,4.0,5.0,5.0,4.0,5.0,5.0,2.0,2.0,2.0,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,2.0,3,2.0,1.0,18,1.0,4.0,1.0,2.0,1.0,2.0,2.0,1
1748,2.0,5.0,3.0,1.0,5.0,3.0,5.0,3.0,5.0,5.0,4.0,3.0,1.0,3.0,3.0,1.0,3.0,5.0,5.0,2.0,4.0,1.0,4.0,5.0,4.0,3.0,CHE,54389,107,117,4.0,2.0,4.0,2.0,5.0,4.0,4.0,2.0,4.0,1.0,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,4.0,3,1.0,2.0,34,1.0,2.0,,2.0,2.0,3.0,2.0,0
1749,4.0,4.0,4.0,,5.0,5.0,4.0,4.0,5.0,5.0,2.0,4.0,5.0,4.0,4.0,3.0,4.0,3.0,2.0,4.0,4.0,3.0,5.0,4.0,5.0,5.0,CAN,52,163,308,3.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,2.0,1.0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,2.0,2,2.0,2.0,19,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1
1750,5.0,5.0,5.0,4.0,3.0,3.0,3.0,4.0,2.0,4.0,2.0,4.0,4.0,4.0,5.0,3.0,5.0,2.0,3.0,3.0,2.0,2.0,4.0,3.0,2.0,3.0,USA,24,122,178,2.0,3.0,3.0,3.0,4.0,5.0,3.0,5.0,3.0,3.0,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,2.0,2,2.0,2.0,18,1.0,10.0,1.0,2.0,1.0,2.0,2.0,0
1751,2.0,1.0,4.0,4.0,4.0,2.0,2.0,5.0,5.0,3.0,1.0,3.0,5.0,5.0,1.0,1.0,5.0,5.0,1.0,5.0,2.0,4.0,5.0,5.0,1.0,5.0,USA,11,109,171,4.0,3.0,5.0,2.0,3.0,1.0,2.0,3.0,3.0,5.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1.0,1,2.0,2.0,16,1.0,7.0,1.0,2.0,1.0,6.0,2.0,1
1752,3.0,5.0,4.0,5.0,3.0,4.0,5.0,4.0,3.0,4.0,1.0,5.0,3.0,5.0,5.0,5.0,3.0,5.0,1.0,4.0,5.0,2.0,2.0,4.0,4.0,5.0,USA,4,1745,117,2.0,4.0,3.0,5.0,3.0,3.0,4.0,4.0,3.0,3.0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,3.0,2,2.0,1.0,42,1.0,2.0,2.0,1.0,2.0,3.0,2.0,1
